0, 1e+11, 1e+12, -1e+11, -1e+12
1, 9.9992e+10, 9.69162e+11, -9.9992e+10, -9.69162e+11
2, 9.99669e+10, 9.38159e+11, -9.99669e+10, -9.38159e+11
3, 9.9923e+10, 9.06979e+11, -9.9923e+10, -9.06979e+11
4, 9.98583e+10, 8.75611e+11, -9.98583e+10, -8.75611e+11
5, 9.97705e+10, 8.44041e+11, -9.97705e+10, -8.44041e+11
6, 9.9657e+10, 8.12253e+11, -9.9657e+10, -8.12253e+11
7, 9.95148e+10, 7.80231e+11, -9.95148e+10, -7.80231e+11
8, 9.93403e+10, 7.47956e+11, -9.93403e+10, -7.47956e+11
9, 9.91292e+10, 7.15406e+11, -9.91292e+10, -7.15406e+11
10, 9.88765e+10, 6.82556e+11, -9.88765e+10, -6.82556e+11
11, 9.8576e+10, 6.49377e+11, -9.8576e+10, -6.49377e+11
12, 9.82206e+10, 6.15836e+11, -9.82206e+10, -6.15836e+11
13, 9.7801e+10, 5.81893e+11, -9.7801e+10, -5.81893e+11
14, 9.7306e+10, 5.47502e+11, -9.7306e+10, -5.47502e+11
15, 9.67213e+10, 5.12608e+11, -9.67213e+10, -5.12608e+11
16, 9.60286e+10, 4.77142e+11, -9.60286e+10, -4.77142e+11
17, 9.52038e+10, 4.41022e+11, -9.52038e+10, -4.41022e+11
18, 9.42143e+10, 4.0414e+11, -9.42143e+10, -4.0414e+11
19, 9.30151e+10, 3.66363e+11, -9.30151e+10, -3.66363e+11
20, 9.15414e+10, 3.27509e+11, -9.15414e+10, -3.27509e+11
21, 8.96958e+10, 2.87332e+11, -8.96958e+10, -2.87332e+11
22, 8.73222e+10, 2.45477e+11, -8.73222e+10, -2.45477e+11
23, 8.41505e+10, 2.01404e+11, -8.41505e+10, -2.01404e+11
24, 7.96536e+10, 1.54217e+11, -7.96536e+10, -1.54217e+11
25, 7.25902e+10, 1.02227e+11, -7.25902e+10, -1.02227e+11
26, 5.88125e+10, 4.15799e+10, -5.88125e+10, -4.15799e+10
27, 7.19899e+09, -3.1903e+10, -7.19899e+09, 3.1903e+10
28, -6.54218e+10, -4.76058e+10, 6.54218e+10, 4.76058e+10
29, -1.14375e+11, -4.57558e+10, 1.14375e+11, 4.57558e+10
30, -1.53215e+11, -3.95354e+10, 1.53215e+11, 3.95354e+10
31, -1.85809e+11, -3.1633e+10, 1.85809e+11, 3.1633e+10
32, -2.13965e+11, -2.29503e+10, 2.13965e+11, 2.29503e+10
33, -2.38703e+11, -1.38898e+10, 2.38703e+11, 1.38898e+10
34, -2.60668e+11, -4.66219e+09, 2.60668e+11, 4.66219e+09
35, -2.80301e+11, 4.6106e+09, 2.80301e+11, -4.6106e+09
36, -2.9792e+11, 1.38524e+10, 2.9792e+11, -1.38524e+10
37, -3.13761e+11, 2.3013e+10, 3.13761e+11, -2.3013e+10
38, -3.28008e+11, 3.20577e+10, 3.28008e+11, -3.20577e+10
39, -3.40807e+11, 4.09616e+10, 3.40807e+11, -4.09616e+10
40, -3.52273e+11, 4.97059e+10, 3.52273e+11, -4.97059e+10
41, -3.62503e+11, 5.82763e+10, 3.62503e+11, -5.82763e+10
42, -3.71576e+11, 6.66608e+10, 3.71576e+11, -6.66608e+10
