0, 1e+11, 1e+12, -1e+11, -1e+12
1, 1e+11, 9.69242e+11, -1e+11, -9.69242e+11
2, 9.99844e+10, 9.38328e+11, -9.99844e+10, -9.38328e+11
3, 9.99518e+10, 9.07248e+11, -9.99518e+10, -9.07248e+11
4, 9.99004e+10, 8.75993e+11, -9.99004e+10, -8.75993e+11
5, 9.98283e+10, 8.44549e+11, -9.98283e+10, -8.44549e+11
6, 9.97331e+10, 8.12903e+11, -9.97331e+10, -8.12903e+11
7, 9.96123e+10, 7.81041e+11, -9.96123e+10, -7.81041e+11
8, 9.94629e+10, 7.48945e+11, -9.94629e+10, -7.48945e+11
9, 9.92812e+10, 7.16596e+11, -9.92812e+10, -7.16596e+11
10, 9.90632e+10, 6.83973e+11, -9.90632e+10, -6.83973e+11
11, 9.88037e+10, 6.51052e+11, -9.88037e+10, -6.51052e+11
12, 9.84969e+10, 6.17803e+11, -9.84969e+10, -6.17803e+11
13, 9.81354e+10, 5.84194e+11, -9.81354e+10, -5.84194e+11
14, 9.77105e+10, 5.50187e+11, -9.77105e+10, -5.50187e+11
15, 9.7211e+10, 5.15737e+11, -9.7211e+10, -5.15737e+11
16, 9.66231e+10, 4.80789e+11, -9.66231e+10, -4.80789e+11
17, 9.59291e+10, 4.45277e+11, -9.59291e+10, -4.45277e+11
18, 9.51057e+10, 4.09122e+11, -9.51057e+10, -4.09122e+11
19, 9.41221e+10, 3.72223e+11, -9.41221e+10, -3.72223e+11
20, 9.29359e+10, 3.34453e+11, -9.29359e+10, -3.34453e+11
21, 9.14871e+10, 2.95644e+11, -9.14871e+10, -2.95644e+11
22, 8.96877e+10, 2.55573e+11, -8.96877e+10, -2.55573e+11
23, 8.74009e+10, 2.13928e+11, -8.74009e+10, -2.13928e+11
24, 8.44017e+10, 1.70252e+11, -8.44017e+10, -1.70252e+11
25, 8.02844e+10, 1.2384e+11, -8.02844e+10, -1.2384e+11
26, 7.42255e+10, 7.35109e+10, -7.42255e+10, -7.35109e+10
27, 6.42241e+10, 1.71007e+10, -6.42241e+10, -1.71007e+10
28, 4.39452e+10, -4.94882e+10, -4.39452e+10, 4.94882e+10
29, -1.08683e+10, -1.25272e+11, 1.08683e+10, 1.25272e+11
30, -8.96113e+10, -1.74109e+11, 8.96113e+10, 1.74109e+11
31, -1.67491e+11, -2.12999e+11, 1.67491e+11, 2.12999e+11
32, -2.43487e+11, -2.48228e+11, 2.43487e+11, 2.48228e+11
33, -3.18154e+11, -2.81767e+11, 3.18154e+11, 2.81767e+11
34, -3.91907e+11, -3.14374e+11, 3.91907e+11, 3.14374e+11
35, -4.65006e+11, -3.46402e+11, 4.65006e+11, 3.46402e+11
36, -5.37616e+11, -3.78038e+11, 5.37616e+11, 3.78038e+11
37, -6.0985e+11, -4.09394e+11, 6.0985e+11, 4.09394e+11
38, -6.81785e+11, -4.40539e+11, 6.81785e+11, 4.40539e+11
39, -7.53477e+11, -4.71522e+11, 7.53477e+11, 4.71522e+11
40, -8.24968e+11, -5.02374e+11, 8.24968e+11, 5.02374e+11
41, -8.9629e+11, -5.33121e+11, 8.9629e+11, 5.33121e+11
42, -9.67467e+11, -5.63779e+11, 9.67467e+11, 5.63779e+11
43, -1.03852e+12, -5.94363e+11, 1.03852e+12, 5.94363e+11
44, -1.10946e+12, -6.24884e+11, 1.10946e+12, 6.24884e+11
45, -1.18031e+12, -6.5535e+11, 1.18031e+12, 6.5535e+11
46, -1.25107e+12, -6.85769e+11, 1.25107e+12, 6.85769e+11
47, -1.32176e+12, -7.16145e+11, 1.32176e+12, 7.16145e+11
48, -1.39238e+12, -7.46484e+11, 1.39238e+12, 7.46484e+11
49, -1.46294e+12, -7.7679e+11, 1.46294e+12, 7.7679e+11
50, -1.53344e+12, -8.07065e+11, 1.53344e+12, 8.07065e+11
51, -1.60389e+12, -8.37314e+11, 1.60389e+12, 8.37314e+11
52, -1.6743e+12, -8.67539e+11, 1.6743e+12, 8.67539e+11
53, -1.74466e+12, -8.97741e+11, 1.74466e+12, 8.97741e+11
54, -1.81498e+12, -9.27922e+11, 1.81498e+12, 9.27922e+11
55, -1.88527e+12, -9.58085e+11, 1.88527e+12, 9.58085e+11
56, -1.95552e+12, -9.88231e+11, 1.95552e+12, 9.88231e+11
57, -2.02574e+12, -1.01836e+12, 2.02574e+12, 1.01836e+12
58, -2.09593e+12, -1.04848e+12, 2.09593e+12, 1.04848e+12
59, -2.1661e+12, -1.07858e+12, 2.1661e+12, 1.07858e+12
60, -2.23623e+12, -1.10866e+12, 2.23623e+12, 1.10866e+12
61, -2.30635e+12, -1.13874e+12, 2.30635e+12, 1.13874e+12
62, -2.37644e+12, -1.16881e+12, 2.37644e+12, 1.16881e+12
63, -2.44651e+12, -1.19886e+12, 2.44651e+12, 1.19886e+12
64, -2.51656e+12, -1.2289e+12, 2.51656e+12, 1.2289e+12
65, -2.58659e+12, -1.25894e+12, 2.58659e+12, 1.25894e+12
66, -2.6566e+12, -1.28896e+12, 2.6566e+12, 1.28896e+12
67, -2.7266e+12, -1.31898e+12, 2.7266e+12, 1.31898e+12
68, -2.79658e+12, -1.34899e+12, 2.79658e+12, 1.34899e+12
69, -2.86654e+12, -1.37899e+12, 2.86654e+12, 1.37899e+12
70, -2.93649e+12, -1.40899e+12, 2.93649e+12, 1.40899e+12
71, -3.00643e+12, -1.43898e+12, 3.00643e+12, 1.43898e+12
72, -3.07635e+12, -1.46896e+12, 3.07635e+12, 1.46896e+12
73, -3.14626e+12, -1.49894e+12, 3.14626e+12, 1.49894e+12
