0, 1e+11, 1e+12, -1e+11, -1e+12
1, 9.9992e+10, 9.69122e+11, -9.9992e+10, -9.69122e+11
2, 9.99668e+10, 9.37999e+11, -9.99668e+10, -9.37999e+11
3, 9.99226e+10, 9.06691e+11, -9.99226e+10, -9.06691e+11
4, 9.98576e+10, 8.75262e+11, -9.98576e+10, -8.75262e+11
5, 9.97695e+10, 8.43635e+11, -9.97695e+10, -8.43635e+11
6, 9.96554e+10, 8.11751e+11, -9.96554e+10, -8.11751e+11
7, 9.95126e+10, 7.79691e+11, -9.95126e+10, -7.79691e+11
8, 9.93369e+10, 7.47291e+11, -9.93369e+10, -7.47291e+11
9, 9.91245e+10, 7.14652e+11, -9.91245e+10, -7.14652e+11
10, 9.88706e+10, 6.81763e+11, -9.88706e+10, -6.81763e+11
11, 9.85685e+10, 6.48515e+11, -9.85685e+10, -6.48515e+11
12, 9.82114e+10, 6.14938e+11, -9.82114e+10, -6.14938e+11
13, 9.779e+10, 5.80974e+11, -9.779e+10, -5.80974e+11
14, 9.72919e+10, 5.465e+11, -9.72919e+10, -5.465e+11
15, 9.67036e+10, 5.11537e+11, -9.67036e+10, -5.11537e+11
16, 9.60075e+10, 4.76049e+11, -9.60075e+10, -4.76049e+11
17, 9.5178e+10, 4.39886e+11, -9.5178e+10, -4.39886e+11
18, 9.4181e+10, 4.02908e+11, -9.4181e+10, -4.02908e+11
19, 9.29739e+10, 3.65088e+11, -9.29739e+10, -3.65088e+11
20, 9.14892e+10, 3.26171e+11, -9.14892e+10, -3.26171e+11
21, 8.96288e+10, 2.85937e+11, -8.96288e+10, -2.85937e+11
22, 8.72337e+10, 2.44011e+11, -8.72337e+10, -2.44011e+11
23, 8.40257e+10, 1.99819e+11, -8.40257e+10, -1.99819e+11
24, 7.94638e+10, 1.5247e+11, -7.94638e+10, -1.5247e+11
25, 7.22564e+10, 1.00232e+11, -7.22564e+10, -1.00232e+11
26, 5.79475e+10, 3.91289e+10, -5.79475e+10, -3.91289e+10
27, 3.16278e+09, -2.91985e+10, -3.16278e+09, 2.91985e+10
28, -7.85449e+10, -1.87086e+10, 7.85449e+10, 1.87086e+10
29, -1.33139e+11, 6.62244e+09, 1.33139e+11, -6.62244e+09
30, -1.78099e+11, 3.18351e+10, 1.78099e+11, -3.18351e+10
31, -2.18155e+11, 5.62489e+10, 2.18155e+11, -5.62489e+10
32, -2.55133e+11, 7.98927e+10, 2.55133e+11, -7.98927e+10
33, -2.89932e+11, 1.02849e+11, 2.89932e+11, -1.02849e+11
34, -3.23142e+11, 1.25246e+11, 3.23142e+11, -1.25246e+11
35, -3.55115e+11, 1.47164e+11, 3.55115e+11, -1.47164e+11
36, -3.86131e+11, 1.68698e+11, 3.86131e+11, -1.68698e+11
37, -4.16338e+11, 1.89882e+11, 4.16338e+11, -1.89882e+11
38, -4.45872e+11, 2.10763e+11, 4.45872e+11, -2.10763e+11
39, -4.74812e+11, 2.31364e+11, 4.74812e+11, -2.31364e+11
40, -5.0323e+11, 2.51708e+11, 5.0323e+11, -2.51708e+11
41, -5.31164e+11, 2.71803e+11, 5.31164e+11, -2.71803e+11
42, -5.58695e+11, 2.9169e+11, 5.58695e+11, -2.9169e+11
43, -5.85939e+11, 3.11441e+11, 5.85939e+11, -3.11441e+11
44, -6.12866e+11, 3.31024e+11, 6.12866e+11, -3.31024e+11
45, -6.39456e+11, 3.50416e+11, 6.39456e+11, -3.50416e+11
46, -6.65801e+11, 3.69676e+11, 6.65801e+11, -3.69676e+11
47, -6.91915e+11, 3.8881e+11, 6.91915e+11, -3.8881e+11
48, -7.17823e+11, 4.0783e+11, 7.17823e+11, -4.0783e+11
49, -7.43562e+11, 4.2676e+11, 7.43562e+11, -4.2676e+11
50, -7.69066e+11, 4.45547e+11, 7.69066e+11, -4.45547e+11
51, -7.94386e+11, 4.64227e+11, 7.94386e+11, -4.64227e+11
52, -8.19585e+11, 4.82841e+11, 8.19585e+11, -4.82841e+11
53, -8.44614e+11, 5.01353e+11, 8.44614e+11, -5.01353e+11
54, -8.69549e+11, 5.19816e+11, 8.69549e+11, -5.19816e+11
55, -8.9435e+11, 5.38199e+11, 8.9435e+11, -5.38199e+11
56, -9.18975e+11, 5.56468e+11, 9.18975e+11, -5.56468e+11
57, -9.43516e+11, 5.74692e+11, 9.43516e+11, -5.74692e+11
58, -9.67942e+11, 5.92845e+11, 9.67942e+11, -5.92845e+11
59, -9.92217e+11, 6.10899e+11, 9.92217e+11, -6.10899e+11
60, -1.01645e+12, 6.28937e+11, 1.01645e+12, -6.28937e+11
61, -1.04062e+12, 6.46937e+11, 1.04062e+12, -6.46937e+11
62, -1.0647e+12, 6.64881e+11, 1.0647e+12, -6.64881e+11
63, -1.08866e+12, 6.82746e+11, 1.08866e+12, -6.82746e+11
64, -1.11247e+12, 7.00512e+11, 1.11247e+12, -7.00512e+11
65, -1.13627e+12, 7.18277e+11, 1.13627e+12, -7.18277e+11
66, -1.16004e+12, 7.36028e+11, 1.16004e+12, -7.36028e+11
67, -1.18376e+12, 7.53749e+11, 1.18376e+12, -7.53749e+11
68, -1.20741e+12, 7.71425e+11, 1.20741e+12, -7.71425e+11
69, -1.23097e+12, 7.89043e+11, 1.23097e+12, -7.89043e+11
70, -1.25442e+12, 8.06586e+11, 1.25442e+12, -8.06586e+11
71, -1.27774e+12, 8.24038e+11, 1.27774e+12, -8.24038e+11
72, -1.30109e+12, 8.41522e+11, 1.30109e+12, -8.41522e+11
73, -1.32447e+12, 8.59026e+11, 1.32447e+12, -8.59026e+11
74, -1.34767e+12, 8.76403e+11, 1.34767e+12, -8.76403e+11
75, -1.37086e+12, 8.93778e+11, 1.37086e+12, -8.93778e+11
76, -1.39403e+12, 9.11144e+11, 1.39403e+12, -9.11144e+11
77, -1.41717e+12, 9.28489e+11, 1.41717e+12, -9.28489e+11
78, -1.44026e+12, 9.45805e+11, 1.44026e+12, -9.45805e+11
79, -1.46329e+12, 9.63082e+11, 1.46329e+12, -9.63082e+11
80, -1.48626e+12, 9.8031e+11, 1.48626e+12, -9.8031e+11
81, -1.50914e+12, 9.97481e+11, 1.50914e+12, -9.97481e+11
82, -1.53192e+12, 1.01458e+12, 1.53192e+12, -1.01458e+12
83, -1.55481e+12, 1.03177e+12, 1.55481e+12, -1.03177e+12
84, -1.57759e+12, 1.04887e+12, 1.57759e+12, -1.04887e+12
85, -1.60045e+12, 1.06604e+12, 1.60045e+12, -1.06604e+12
86, -1.62318e+12, 1.08311e+12, 1.62318e+12, -1.08311e+12
87, -1.64598e+12, 1.10024e+12, 1.64598e+12, -1.10024e+12
88, -1.66862e+12, 1.11725e+12, 1.66862e+12, -1.11725e+12
89, -1.69132e+12, 1.13431e+12, 1.69132e+12, -1.13431e+12
90, -1.71385e+12, 1.15124e+12, 1.71385e+12, -1.15124e+12
91, -1.73641e+12, 1.1682e+12, 1.73641e+12, -1.1682e+12
92, -1.75901e+12, 1.1852e+12, 1.75901e+12, -1.1852e+12
93, -1.78165e+12, 1.20222e+12, 1.78165e+12, -1.20222e+12
94, -1.80407e+12, 1.21907e+12, 1.80407e+12, -1.21907e+12
95, -1.8265e+12, 1.23595e+12, 1.8265e+12, -1.23595e+12
96, -1.84894e+12, 1.25283e+12, 1.84894e+12, -1.25283e+12
97, -1.87139e+12, 1.26972e+12, 1.87139e+12, -1.26972e+12
98, -1.89384e+12, 1.28661e+12, 1.89384e+12, -1.28661e+12
99, -1.91628e+12, 1.30349e+12, 1.91628e+12, -1.30349e+12
100, -1.93871e+12, 1.32037e+12, 1.93871e+12, -1.32037e+12
